FILE NAME,SITE NAME,SITE CODE,COUNTRY,CONTRIBUTOR (ABBREVIATED),CONTRIBUTOR (FULL),CONTRIBUTOR WEBSITE,CONTRIBUTOR CONTACT,ORGINATOR,ORIGINATOR WEBSITE,ORIGINATOR CONTACT,LATITUDE,LONGITUDE,COORDINATE SYSTEM,START DATE/TIME,END DATE/TIME,NUMBER OF YEARS,TIME ZONE HOURS,DATUM INFORMATION,INSTRUMENT,PRECISION,NULL VALUE,GAUGE TYPE,OVERALL RECORD QUALITYDATA COMPLETENESS BETWEEN 2013-2018,
herne_bay-hby-gbr-cco,Herne_Bay,Hby,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,51.38198,1.11553,UK National Grid ,1996-01-01 0:00,2021-02-28 23:50,26,0,Ordnance Datum Newlyn (ODN),Etrometa step gauge,Unspecified,-99.9999,Coastal,No obvious issues,85.04
saint_pierre_et_miquelon-115-fra-refmar,Saint_Pierre_Et_Miquelon,115,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,46.77883333,-56.16830556,Unspecified,1993-06-30 3:00,2018-07-02 9:00,8,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,84.37
bermuda-259b-gbr-uhslc,Bermuda,259B,GBR,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,32.373,-64.703,Unspecified,1985-01-01 4:00,2018-12-31 23:00,32,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,84.31
jackson-403b-nzl-uhslc,Jackson,403B,NZL,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Tidal Centre (NTC)  Bureau of Meteorology (BOM)  Australia ,Unspecified,Unspecified,-43.983,168.617,Unspecified,2013-12-11 5:00,2018-12-31 23:00,6,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,83.39
langkawi-142a-mys-uhslc,Langkawi,142A,MYS,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Department of Survey and Mapping  Malaysia in collaboration with University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,6.87,99.77,Unspecified,1985-11-29 8:00,2018-12-31 23:00,34,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,83.38
kinlochbervie-kin-gbr-bodc,Kinlochbervie,KIN,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,58.456694,-5.050222,UK National Grid ,1991-01-01 0:00,2021-07-31 23:45,30,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,83.34
bakar-bak-hrv-uz,Bakar,BAK,HRV,UZ,University of Zagreb,https://www.pmf.unizg.hr/geof/en#,mpasaric@gfz.hr,University of Zagreb,https://www.pmf.unizg.hr/geof/en#,mpasaric@gfz.hr,45.3,14.533,Unspecified,1974-12-31 23:00,2017-12-31 22:00,44,0,TGZ 73.88 cm below mean sea level ,floating gauge,0.01 (m) ,-99.9999,Coastal,No obvious issues,83.34
saint_john-65-can-meds,Saint_John,65,CAN,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,45.25,-66.06,Unspecified,1896/05/15 16:00:00,2021-04-07 13:00,113,0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,83.03
rumoiko-0132-jpn-jodc_pahb,Rumoiko,132,JPN,JODC_PAHB,Japan Oceanographic Data Center,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,Ports and Harbours Bureau,https://jdoss1.jodc.go.jp/vpage/tide.html,analysis@jodc.go.jp,43.95055,141.635,Unspecified,1982-12-31 15:00,2019-12-31 14:00,33,0,Zero of Tide Height,Float,Unspecified,-99.9999,Coastal,No obvious issues,82.08
lifou-109-fra-refmar,Lifou,109,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,-20.91847222,167.2786944,Unspecified,1969-09-08 13:00,2020-02-07 20:00,13,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,82.07
puerto_deseado-286b-arg-uhslc,Puerto_Deseado,286B,ARG,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,-47.753,-65.915,Unspecified,2010-03-17 2:00,2018-12-31 23:00,9,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,81.5
ortona-ort-ita-ispra,Ortona,ORT,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,42.3559,14.41486111,Unspecified,1996-12-17 14:00,2021-05-10 7:40,25,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,80.71
dagebuell-dag-deu-cmems,Dagebuell,Dag,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_776,instacco@ifremer.fr,Waterways and Shipping Office Toenning,http://www.wsa-toenning.wsv.de,cmems-service@bsh.de,54.730999,8.6870003,Unspecified,2014-01-19 6:30,2020-10-10 22:20,7,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,80.59
portrush-pru-gbr-bodc,Portrush,PRU,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,55.206778,-6.656833,UK National Grid ,1995-01-01 0:00,2021-07-31 23:45,27,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,79.69
benoa-163b-idn-uhslc,Benoa,163B,IDN,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,-8.747,115.212,Unspecified,2006-01-24 12:00,2018-12-31 23:00,13,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,79.66
parnu-par-est-cmems,Parnu,Par,EST,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_139,instacco@ifremer.fr,MSI,www.msi.ttu.ee,cmems-service@smhi.se,58.388901,24.486799,Unspecified,2004-10-22 18:00,2020-12-17 7:00,17,0,BHS77,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,78.47
male_hulule-108b-mdv-uhslc,Male_Hulule,108B,MDV,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,4.19,73.527,Unspecified,1989-08-26 22:00,2017-09-04 23:00,29,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.95
matarani-094b-per-uhslc,Matarani,094B,PER,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Direccion Hidrografia y Navegacion de la Marina  Peru ,Unspecified,Unspecified,-17.002,-72.108,Unspecified,1992-01-02 17:00,2017-09-04 23:00,25,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.95
puerto_plata-777a-dom-uhslc,Puerto_Plata,777A,DOM,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,19.798,-70.702,Unspecified,2010-06-22 1:00,2017-09-04 23:00,8,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.95
rodrigues-105a-mus-uhslc,Rodrigues,105A,MUS,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,-19.668,63.418,Unspecified,1986-11-08 14:00,2017-09-04 23:00,32,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.91
rikitea-2969-fra-refmar,Rikitea,2969,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,-23.122189,-134.966628,Unspecified,2010-01-01 0:00,2017-09-04 23:00,8,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.77
salalah-114a-omn-uhslc,Salalah,114A,OMN,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,16.935,54.007,Unspecified,1989-10-01 5:00,2018-05-23 13:00,30,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.49
bandholm-ban-dnk-cmems,Bandholm,Ban,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_038,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,54.833302,11.4833,Unspecified,2014-01-01 0:00,2020-12-17 7:40,7,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,77.36
esperanza_pr-733a-pri-uhslc,Esperanza_PR,733A,PRI,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,18.093,-65.47,Unspecified,2005-08-15 20:00,2018-12-31 23:00,14,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,76.65
akyab_sittwe-907a-mmr-uhslc,Akyab_Sittwe,907A,MMR,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,20.14,92.903,Unspecified,2006-09-07 14:00,2018-12-31 23:00,11,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,75.63
petten_zuid-pettzd-nld-rws,Petten_zuid,pettzd,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,52.772657,4.649702,Unspecified,1977-06-30 23:00,2017-07-18 8:20,41,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,75.25
cilicap-162b-idn-uhslc,Cilicap,162B,IDN,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,-7.752,109.017,Unspecified,2007-02-20 11:00,2017-07-13 7:00,11,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,75.21
simons_town-221a-zaf-uhslc,Simons_Town,221A,ZAF,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, South Africa Navy Hydrographic Office (SANHO)  South Africa ,Unspecified,Unspecified,-34.183,18.433,Unspecified,1959-04-24 0:00,2018-12-31 21:00,54,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,75.16
hiva_oa-017b-fra-uhslc,Hiva_Oa,017B,FRA,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,-9.805,-139.035,Unspecified,2010-09-05 0:00,2017-09-04 23:00,8,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,75.08
mata_utu-276-fra-refmar,Mata_Utu,276,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,-13.284664,-176.168514,Unspecified,1977-08-13 12:00,2019-07-04 9:00,16,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,74.6
lerwick-ler-gbr-bodc,Lerwick,LER,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,60.154028,-1.140306,UK National Grid ,1959-01-01 0:00,2021-07-31 23:45,63,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,74.06
christmas-011b-aus-uhslc,Christmas,011B,AUS,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,1.982,-157.472,Unspecified,1974-02-06 12:00,2018-12-31 23:00,45,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,73.87
tumaco-303a-col-uhslc,Tumaco,303A,COL,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Instituto de Hidrologia  Meteorologia y Estudios Ambientales  Ministerio de Medio Ambiente  Colombia ,Unspecified,Unspecified,1.817,-78.73,Unspecified,1951-11-01 5:00,2018-12-31 23:00,68,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,73.54
callao-093b-per-uhslc,Callao,093B,PER,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Direccion Hidrografia y Navegacion de la Marina  Peru ,Unspecified,Unspecified,-12.068,-77.167,Unspecified,1970-01-01 5:00,2017-09-04 23:00,48,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,73.23
arcachon_eyrac-190-fra-refmar,Arcachon_Eyrac,190,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,44.66500092,-1.16355002,Unspecified,1967-11-27 23:00,2019-04-01 8:00,26,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,72.86
assens-ass-dnk-cmems,Assens,Ass,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_035,instacco@ifremer.fr,Danish Meteorological Institute (DMI),www.dmi.dk,cmems-service@smhi.se,55.266701,9.8832998,Unspecified,2014-01-01 0:00,2020-12-17 7:40,7,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,72.8
northcormorant-nor-gbr-cmems,NorthCormorant,Nor,GBR,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_845,instacco@ifremer.fr,Oil & Gas UK,http://www.oilandgasuk.co.uk/,cmems-service@bsh.de,61.34,1.16,Unspecified,2014-07-31 0:00,2019-12-16 9:40,6,0,ACD,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,71.62
kapingamarangi-029a-fsm-uhslc,Kapingamarangi,029A,FSM,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,1.098,154.777,Unspecified,1978-09-08 2:00,2018-12-10 22:00,37,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,71.59
saint_jean_de_luz_socoa-95-fra-refmar,Saint_Jean_De_Luz_Socoa,95,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,43.39524,-1.68162,Unspecified,1942-11-20 23:00,2018-04-05 0:00,52,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,71.47
rose_harbour_bc-9713-can-meds,Rose_Harbour_BC,9713,CAN,MEDS,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,Marine Environmental Data Section ,https://isdm-gdsi.gc.ca/isdm-gdsi/twl-mne/inventory-inventaire/index-eng.htm,Jenny.Chiu@dfo-mpo.gc.ca,52.15,-131.09,Unspecified,2014-03-25 0:00,2020-01-01 7:00,7,0,Chart Datum (CD),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,70.61
f3platform-f3p-nld-cmems,F3platform,F3p,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_789,instacco@ifremer.fr,Rijkswaterstaat Water Traffic and Environment,http://www.rijkswaterstaat.nl/en/about_us/our_organization/,cmems-service@bsh.de,54.849998,4.7199998,Unspecified,2014-08-01 0:00,2019-12-16 10:00,6,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,70.51
leixoes-lei-prt-cmems,Leixoes,Lei,PRT,CMEMS,Copernicus Marine Environment Monitoring Service,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_649,instacco@ifremer.fr,Instituto Hidrográfico da Marinha Portuguesa (Portugal),http://www.hidrografico.pt/ http://www.puertos.es,sara.almeida@hidrografico.pt cmems-service@puertos.es,41.186699,-8.7045002,Unspecified,2012-09-22 5:00,2021-01-31 23:00,10,0,Chart Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,70.36
base_prat-730b-chl-uhslc,Base_Prat,730B,CHL,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, Servicio Hidrografico y Oceanografico de la Armada (SHOA)  CHL ,Unspecified,Unspecified,-62.478,-59.665,Unspecified,2010-03-09 17:00,2018-12-31 23:00,9,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,69.12
millport-mil-gbr-bodc,Millport,MIL,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,55.749806,-4.906333,UK National Grid ,1978-01-01 0:00,2021-07-31 23:45,40,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues,68.96
quepos-087b-cri-uhslc,Quepos,087B,CRI,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, University of Hawaii Sea Level Center (UHSLC)  USA ,Unspecified,Unspecified,9.425,-84.172,Unspecified,2009-10-08 20:00,2017-09-04 23:00,9,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,68.41
aransas_wildlife_refuge-8774230-usa-noaa,Aransas_Wildlife_Refuge,8774230,USA,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,28.2283,-96.794998,Unspecified,2012-01-01 1:00,2021-08-31 23:00,9,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,67.42
dzaoudzi-30-fra-refmar,Dzaoudzi,30,FRA,REFMAR,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,Réseaux de référence des observations marégraphiques (Reference networks for tidal observations),http://refmar.shom.fr/en,refmar@shom.fr,-12.782044,45.25817,Unspecified,1963-10-16 21:00,2019-09-03 3:00,26,0,Zero Hydrographique,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,67.28
